homo,index,lumo
-0.2609,1092,0.0731
-0.2573,1093,0.0644
-0.2997,1094,0.0761
-0.2594,1095,0.0658
-0.244,1096,0.0805
-0.2516,1097,0.0782
-0.254,1098,0.0761
-0.2367,1099,-0.0077
-0.2405,1100,-0.0104
-0.2389,1101,0.0359
-0.24,1103,0.0336
-0.2968,1104,0.0736
-0.26,1105,0.0673
-0.259,1106,0.068
-0.2613,1107,0.0648
-0.2441,1108,-0.011
-0.2454,1109,0.0094
-0.2761,1110,-0.008
-0.2671,1111,-0.0025
-0.2492,1112,-0.0424
-0.2461,1113,-0.0319
-0.2424,1114,-0.0193
-0.2467,1116,-0.004
-0.2438,1118,0.0098
-0.2545,1119,0.0149
-0.2422,1120,-0.0085
-0.2438,1121,0.0346
-0.2393,1122,0.0393
-0.2412,1123,0.0598
-0.2644,1124,0.0201
-0.2643,1125,0.0599
-0.2379,1127,-0.0081
-0.2486,1128,0.0191
-0.2993,1130,0.0791
-0.2617,1131,0.0712
-0.2419,1132,0.0805
-0.2526,1133,0.0745
-0.257,1134,0.0325
-0.2386,1135,-0.0171
-0.2442,1136,0.04
-0.2696,1137,0.015
-0.2398,1138,-0.0195
-0.2539,1139,0.0746
-0.2499,1140,0.0765
-0.2778,1141,0.0823
-0.2383,1142,0.0836
-0.2514,1143,0.0746
-0.2066,1144,0.0692
-0.2509,1145,0.0809
-0.245,1146,0.0744
-0.2522,1147,0.0838
-0.2293,1148,0.0617
-0.2901,1149,0.0963
-0.2268,1150,0.1023
-0.2546,1151,0.0833
-0.251,1152,0.0715
-0.2614,1153,0.033
-0.2851,1154,0.0117
-0.3385,1155,-0.0115
-0.2758,1156,0.0038
-0.298,1157,-0.0195
-0.2672,1158,0.0117
-0.2965,1159,-0.0101
-0.3385,1160,-0.0345
-0.2515,1161,-0.0302
-0.2771,1162,-0.0513
-0.2561,1163,-0.0403
-0.2775,1164,-0.0577
-0.2517,1165,-0.0369
-0.2616,1166,-0.0689
-0.2602,1167,0.0525
-0.288,1168,0.0337
-0.25,1169,0.0323
-0.2773,1170,0.0215
-0.271,1171,0.0247
-0.2598,1172,0.0281
-0.2852,1173,0.0128
-0.2571,1174,0.0621
-0.3113,1175,0.0438
-0.2604,1176,0.0314
-0.2629,1177,0.0382
-0.2984,1178,0.0188
-0.2392,1179,0.0352
-0.2509,1180,0.0464
-0.2748,1181,0.0267
-0.2481,1182,-0.0231
-0.2529,1183,-0.0296
-0.2455,1184,-0.0172
-0.2497,1185,-0.0237
-0.2517,1186,-0.0256
-0.2604,1187,0.0669
-0.2573,1188,0.0541
-0.2984,1189,0.0746
-0.2634,1190,0.071
-0.2456,1191,0.0788
-0.26,1192,0.064
-0.2538,1193,0.0618
-0.2468,1194,0.071
-0.2392,1196,0.0298
-0.2402,1197,0.0614
-0.2431,1198,0.0613
-0.2627,1199,-0.079
-0.2917,1200,-0.1061
-0.2572,1201,-0.0595
-0.2881,1202,-0.0871
-0.2792,1203,-0.0833
-0.2777,1204,-0.0821
-0.2642,1205,0.028
-0.2876,1206,-0.0022
-0.2473,1207,-0.0161
-0.2662,1208,-0.0306
-0.2478,1209,0.0243
-0.2684,1210,0.0049
-0.2708,1211,0.01
-0.2944,1212,-0.0087
-0.2492,1213,0.0266
-0.2542,1215,0.0348
-0.2712,1216,0.0164
-0.2699,1217,0.0258
-0.2932,1218,0.0042
-0.26,1219,-0.0304
-0.2524,1220,-0.0239
-0.2515,1221,-0.0323
-0.2503,1222,-0.0292
-0.2678,1223,-0.0366
-0.2523,1224,-0.0325
-0.2651,1225,-0.0361
-0.2512,1226,-0.0207
-0.2479,1227,0.0113
-0.2487,1228,0.0065
-0.2663,1229,-0.0015
-0.2504,1230,-0.0282
-0.2604,1231,-0.0321
-0.24,1233,-0.0083
-0.2826,1234,-0.0356
-0.2485,1235,-0.0237
-0.2903,1236,-0.0509
-0.2626,1237,-0.0578
-0.2706,1238,-0.0659
-0.257,1239,0.0584
-0.3136,1240,0.0381
-0.2467,1241,0.0239
-0.252,1242,0.0361
-0.2789,1243,0.0134
-0.2539,1244,0.0595
-0.284,1245,0.0397
-0.2293,1246,0.0361
-0.2475,1247,-0.0181
-0.2497,1248,0.0333
-0.2771,1249,0.0095
-0.2546,1250,-0.0261
-0.2472,1251,-0.0172
-0.2474,1252,0.0347
-0.2565,1253,0.0222
-0.2709,1254,0.0142
-0.247,1255,-0.0115
-0.2419,1256,0.008
-0.2618,1257,-0.0183
-0.2585,1258,0.0074
-0.2434,1260,0.0303
-0.2573,1261,-0.0481
-0.2523,1262,-0.0439
-0.2494,1263,-0.015
-0.2558,1264,-0.0193
-0.2409,1266,0.0361
-0.2595,1267,0.0272
-0.2393,1268,0.0609
-0.2487,1269,0.0417
-0.2473,1270,0.0246
-0.2714,1271,0.0271
-0.2439,1272,-0.0087
-0.2385,1273,0.0398
-0.273,1274,0.0099
-0.2413,1275,-0.0069
-0.2427,1276,0.0361
-0.2396,1277,0.0386
-0.2422,1278,0.0606
-0.265,1279,0.02
-0.264,1280,0.0595
-0.2438,1282,-0.0092
-0.2453,1283,0.0284
-0.2465,1285,-0.0117
-0.2476,1286,0.0319
-0.2448,1287,0.0347
-0.2398,1288,0.0615
-0.271,1289,0.0498
-0.2615,1291,0.0807
-0.2571,1292,0.0766
-0.2581,1293,0.0724
-0.2997,1294,0.0862
-0.261,1295,0.0739
-0.2456,1296,0.088
-0.2489,1297,0.088
-0.2572,1298,0.0792
-0.2495,1299,0.0835
-0.2482,1300,0.0717
-0.2338,1301,-0.0164
-0.2417,1302,0.0406
-0.2609,1303,0.0323
-0.2679,1304,0.0137
-0.2387,1305,-0.0216
-0.2523,1306,-0.0288
-0.2585,1307,0.0086
-0.2472,1308,-0.0286
-0.2424,1309,0.026
-0.2678,1310,0.0185
-0.2625,1311,0.0008
-0.2523,1312,0.0773
-0.2415,1313,0.065
-0.2515,1314,0.0751
-0.2775,1315,0.0802
-0.2513,1316,0.076
-0.2382,1317,0.0794
-0.24,1318,0.0777
-0.2427,1319,0.0662
-0.2376,1320,0.0512
-0.2812,1321,0.0318
-0.2408,1322,0.0386
-0.2708,1323,0.0174
-0.2568,1324,0.0225
-0.2939,1325,-0.0007
-0.2424,1326,0.0474
-0.2794,1327,0.0275
-0.243,1328,-0.0155
-0.2489,1329,0.0044
-0.2452,1330,-0.0254
-0.2568,1331,-0.0411
-0.2462,1332,-0.0197
-0.2565,1333,0.0789
-0.2428,1334,0.0719
-0.2586,1335,0.0813
-0.249,1336,0.0726
-0.2555,1337,0.0888
-0.2454,1338,0.079
-0.254,1339,0.0918
-0.219,1340,0.0873
-0.2406,1341,0.0932
-0.2352,1342,0.08
-0.2344,1343,0.0313
-0.2445,1344,0.0284
-0.2376,1345,0.0282
-0.2351,1346,0.03
-0.2471,1347,0.0256
-0.2297,1348,0.0195
-0.2429,1349,0.0236
-0.2969,1350,0.0719
-0.2381,1351,0.0787
-0.2434,1352,0.075
-0.2499,1353,0.0829
-0.2478,1354,0.0851
-0.2594,1355,0.068
-0.2458,1356,0.0683
-0.2271,1357,0.0562
-0.2236,1358,0.0508
-0.2497,1359,0.0827
-0.2379,1360,0.0772
-0.2382,1361,0.0724
-0.2404,1362,0.0705
-0.2097,1363,0.082
-0.267,1364,-0.0641
-0.2896,1365,-0.0944
-0.2937,1366,-0.0832
-0.3277,1367,-0.1151
-0.2571,1368,-0.1038
-0.2777,1369,-0.1201
-0.2552,1370,-0.0515
-0.2861,1371,-0.0638
-0.3102,1372,-0.0914
-0.2655,1373,-0.0703
-0.2549,1374,-0.0509
-0.2877,1375,-0.0682
-0.3116,1376,-0.0961
-0.2656,1377,-0.067
-0.2619,1378,-0.0944
-0.285,1379,-0.1049
-0.253,1380,-0.0891
-0.2514,1381,-0.0893
-0.2804,1382,-0.1056
-0.2635,1383,-0.1036
-0.2983,1385,-0.1067
-0.2562,1386,-0.1058
-0.2471,1387,0.0411
-0.2669,1388,0.0204
-0.2613,1389,0.0048
-0.2555,1390,0.0123
-0.2796,1391,-0.0099
-0.2428,1392,-0.0256
-0.255,1393,-0.0418
-0.2592,1394,0.0391
-0.2807,1395,0.0212
-0.2801,1396,0.0192
-0.3343,1397,0.0003
-0.2691,1398,0.0174
-0.2606,1399,0.012
-0.2841,1400,-0.0074
-0.2606,1401,0.0238
-0.2811,1402,0.0024
-0.2889,1403,0.006
-0.3262,1404,-0.0167
-0.252,1405,-0.0277
-0.2731,1406,-0.0423
-0.2516,1407,0.0187
-0.2711,1408,-0.0013
-0.2675,1409,-0.0428
-0.2981,1410,-0.0634
-0.2529,1411,-0.0289
-0.2714,1412,-0.0443
-0.2533,1413,0.0207
-0.2751,1414,0.001
-0.2661,1415,0.0166
-0.2856,1416,-0.0024
-0.2778,1417,-0.0018
-0.3,1418,-0.0218
-0.2501,1419,-0.0291
-0.2734,1420,-0.0442
-0.2545,1421,-0.0412
-0.255,1422,-0.0361
-0.2654,1423,-0.0409
-0.2745,1424,-0.0483
-0.2525,1425,-0.0456
-0.2569,1426,-0.0521
-0.2468,1427,-0.0119
-0.2587,1428,-0.0171
-0.2264,1429,-0.0086
-0.2485,1430,-0.0124
-0.2644,1434,-0.0302
-0.2479,1435,-0.0146
-0.2718,1436,-0.0345
-0.2452,1437,0.032
-0.2683,1438,0.0125
-0.2674,1439,0.0102
-0.297,1440,-0.0094
-0.2491,1441,-0.0164
-0.2738,1442,-0.0366
-0.2511,1443,-0.0189
-0.2494,1444,-0.0377
-0.2577,1445,-0.0145
-0.2499,1446,-0.0281
-0.2756,1447,-0.0216
-0.2481,1448,-0.0266
-0.243,1449,-0.0007
-0.2511,1450,-0.0073
-0.268,1451,0.0052
-0.2591,1452,-0.0098
-0.2593,1453,-0.0321
-0.2548,1454,-0.0008
-0.2648,1455,-0.019
-0.246,1456,-0.0325
-0.2567,1457,-0.0254
-0.2676,1458,-0.034
-0.2521,1459,-0.0406
-0.2411,1460,-0.0115
-0.2525,1461,-0.0299
-0.2785,1462,-0.0235
-0.2426,1463,0.0614
-0.2511,1464,0.0275
-0.2394,1465,0.0641
-0.2413,1467,0.0476
-0.259,1468,0.0538
-0.2819,1469,0.0339
-0.2584,1470,0.0553
-0.3142,1471,0.0351
-0.255,1472,0.0489
-0.2866,1473,0.0292
-0.2359,1474,0.023
-0.2505,1475,0.0573
-0.2684,1476,0.0366
-0.2614,1477,0.0396
-0.2769,1478,0.0295
-0.2499,1479,-0.0204
-0.2446,1480,0.0375
-0.2637,1481,0.0184
-0.2795,1482,0.0013
-0.2474,1483,-0.0192
-0.2483,1484,0.0344
-0.2745,1485,0.0105
-0.2432,1486,-0.0202
-0.2412,1487,-0.0176
-0.257,1488,-0.0282
-0.2582,1489,-0.0392
-0.2441,1490,-0.06
-0.263,1491,-0.0549
-0.2959,1492,-0.0845
-0.2508,1493,-0.0393
-0.2566,1494,-0.0238
-0.2644,1495,-0.0258
-0.2952,1496,-0.0528
-0.2779,1497,-0.04
-0.3155,1498,-0.0683
-0.245,1499,-0.0898
-0.2665,1500,-0.0582
-0.2881,1501,-0.0882
-0.2671,1502,-0.0585
-0.2876,1503,-0.0886
-0.2506,1504,-0.0939
-0.2373,1505,-0.0671
-0.2508,1506,-0.0755
-0.269,1507,-0.0751
-0.2649,1508,-0.084
-0.2548,1509,-0.0984
-0.2517,1510,-0.0952
-0.2446,1511,-0.0093
-0.2436,1512,-0.0086
-0.2404,1513,-0.0055
-0.2419,1514,-0.007
-0.2413,1515,0.0381
-0.2674,1516,0.0194
-0.2406,1517,0.0374
-0.2423,1518,0.0292
-0.2372,1519,0.0669
-0.2487,1520,0.0639
-0.2566,1521,0.039
-0.2574,1522,0.0395
-0.2554,1523,0.0617
-0.265,1524,0.0212
-0.2448,1525,0.0173
-0.2673,1526,0.0196
-0.2478,1527,0.068
-0.2445,1528,0.035
-0.244,1529,0.0287
-0.2248,1530,0.0147
-0.2603,1531,0.034
-0.2683,1532,0.0158
-0.2558,1533,0.0201
-0.2453,1534,-0.011
-0.2634,1535,0.0163
-0.2464,1536,-0.0109
-0.259,1537,0.0562
-0.28,1538,0.0362
-0.2569,1539,0.0586
-0.3125,1540,0.0391
-0.2685,1541,0.0292
-0.2642,1542,0.0337
-0.3012,1543,0.0125
-0.2412,1544,0.0307
-0.252,1545,0.0414
-0.2769,1546,0.0204
-0.2603,1547,0.0201
-0.2581,1548,0.0563
-0.2737,1549,0.036
-0.2689,1550,0.0263
-0.2598,1551,0.0296
-0.2769,1552,0.0082
-0.2675,1553,0.0262
-0.2652,1554,0.0309
-0.2801,1555,0.0093
-0.2471,1556,-0.0198
-0.2444,1557,-0.0176
-0.2727,1558,-0.0365
-0.2392,1559,0.0332
-0.2532,1560,-0.0264
-0.2477,1561,0.0221
-0.2529,1562,-0.0225
-0.2645,1563,-0.037
-0.27,1564,-0.0386
-0.2612,1565,0.0758
-0.261,1566,0.0805
-0.2504,1567,0.0863
-0.2584,1568,0.0704
-0.2568,1569,0.0729
-0.2976,1570,0.0854
-0.2624,1571,0.0787
-0.2476,1572,0.0865
-0.2611,1573,0.0722
-0.2553,1574,0.0619
-0.2462,1575,0.0873
-0.2529,1576,0.0811
-0.2474,1577,0.0804
-0.2513,1578,0.076
-0.2495,1579,0.089
-0.2586,1580,0.0725
-0.2576,1581,0.0605
-0.2548,1582,-0.1036
-0.2845,1583,-0.1344
-0.2544,1586,-0.0938
-0.2489,1587,-0.1149
-0.2482,1589,-0.1217
-0.2622,1590,-0.0365
-0.2951,1591,-0.0576
-0.2436,1592,-0.0181
-0.244,1593,0.0284
-0.2691,1594,-0.0369
-0.2683,1595,0.009
-0.2601,1597,0.0068
-0.2923,1598,-0.0144
-0.2409,1599,0.0186
-0.2641,1601,-0.0015
-0.2606,1602,-0.056
-0.2927,1603,-0.0847
-0.2721,1604,-0.073
-0.2949,1605,-0.1024
-0.2403,1606,-0.0406
-0.2452,1607,-0.0243
-0.2706,1608,-0.0495
-0.2489,1609,-0.0945
-0.2681,1610,-0.1102
-0.2335,1611,-0.0683
-0.2511,1612,-0.0741
-0.2273,1613,0.029
-0.2582,1614,0.0567
-0.3121,1615,0.0376
-0.2685,1616,0.0274
-0.2636,1617,0.0312
-0.2987,1618,0.0118
-0.2381,1619,0.0205
-0.2598,1620,0.0452
-0.2839,1621,0.028
-0.2705,1622,0.0278
-0.253,1623,0.0305
-0.2801,1624,0.0095
-0.2444,1625,-0.0176
-0.2706,1626,-0.0384
-0.2388,1627,0.0343
-0.2447,1628,-0.0154
-0.2626,1629,-0.0368
-0.2586,1630,-0.0534
-0.253,1631,-0.0517
-0.2536,1632,-0.0463
-0.2439,1634,0.0078
-0.2535,1635,-0.0175
-0.2668,1636,-0.0332
-0.2583,1638,-0.0085
-0.2551,1639,-0.0474
-0.2402,1640,-0.0492
-0.2363,1641,-0.0194
-0.2307,1642,-0.0335
-0.2585,1643,-0.0974
-0.2389,1644,-0.0809
-0.2399,1646,-0.0611
-0.2269,1647,-0.0558
-0.2307,1648,-0.0336
-0.2399,1649,-0.0604
-0.2405,1650,-0.0288
-0.2525,1651,-0.0704
-0.251,1653,-0.0451
-0.2429,1655,-0.0637
-0.2628,1656,-0.0244
-0.2754,1657,-0.0401
-0.2378,1658,-0.0066
-0.2611,1659,-0.0237
-0.2336,1660,0.0364
-0.2478,1661,0.0219
-0.24,1662,0.0387
-0.2547,1663,0.0223
-0.2259,1664,0.066
-0.2647,1665,0.0176
-0.2358,1666,0.0132
-0.2666,1667,0.0029
-0.2359,1668,0.0636
-0.2599,1669,-0.0346
-0.1706,1670,-0.0323
-0.241,1671,-0.0106
-0.2424,1672,0.0332
-0.2375,1673,-0.0074
-0.2397,1674,0.0377
-0.2643,1676,-0.0256
-0.2589,1677,0.0193
-0.2314,1678,0.0367
-0.2284,1679,0.0631
-0.2414,1681,-0.0121
-0.2395,1682,0.035
-0.256,1683,0.0098
-0.2616,1687,0.0786
-0.2553,1688,0.0631
-0.2518,1689,0.0657
-0.2598,1690,0.0616
-0.2985,1691,0.0837
-0.2591,1692,0.0702
-0.2605,1693,0.0732
-0.2568,1694,0.0624
-0.2475,1695,0.0839
-0.2497,1696,0.0751
-0.253,1697,0.0529
-0.3031,1698,0.033
-0.2479,1699,0.0224
-0.2515,1700,0.0292
-0.2766,1701,0.0086
-0.2527,1702,0.0414
-0.2711,1703,0.0198
-0.2664,1704,0.027
-0.239,1705,0.0243
-0.2692,1706,0.0157
-0.2553,1707,0.0316
-0.2897,1708,0.011
-0.2443,1709,0.0099
-0.2539,1710,0.0194
-0.2744,1711,-0.0029
-0.2457,1712,-0.021
-0.2418,1713,-0.029
-0.2551,1714,-0.0306
-0.2656,1715,-0.0352
-0.2607,1716,-0.0478
-0.2629,1717,0.0738
-0.2465,1718,0.0719
-0.2427,1719,0.0664
-0.2789,1720,0.0793
-0.2393,1721,0.0785
-0.242,1722,0.0714
-0.2513,1723,0.0706
-0.2514,1724,0.0603
-0.242,1725,0.0837
-0.2459,1726,0.0699
-0.2482,1727,0.0626
-0.2457,1728,0.0523
-0.2265,1730,0.0456
-0.2449,1731,0.0353
-0.2283,1732,0.0429
-0.2594,1733,0.0529
-0.2432,1734,0.0542
-0.2586,1735,0.0478
-0.2908,1736,0.0328
-0.2608,1737,0.0338
-0.2836,1738,0.0265
-0.2514,1739,0.0428
-0.275,1740,0.0239
-0.2461,1741,0.0299
-0.2713,1742,0.0056
-0.2448,1743,-0.0204
-0.2388,1744,-0.02
-0.2509,1745,-0.0266
-0.2469,1746,-0.026
-0.2608,1747,0.0804
-0.26,1748,0.0772
-0.2614,1749,0.0857
-0.2586,1750,0.0878
-0.2519,1751,0.0746
-0.2437,1752,0.0901
-0.2509,1753,0.0847
-0.2347,1754,0.0813
-0.2572,1755,0.0825
-0.2438,1756,0.08
-0.2369,1757,0.0655
-0.2399,1758,0.0503
-0.2796,1759,0.0312
-0.236,1760,0.0581
-0.2781,1761,0.0388
-0.2505,1762,0.0305
-0.2389,1763,0.0363
-0.2782,1764,0.0159
-0.2358,1765,0.0395
-0.2677,1766,0.0181
-0.258,1767,0.0289
-0.2948,1768,0.007
-0.2296,1769,0.0459
-0.2531,1770,0.0254
-0.257,1771,0.0164
-0.2386,1772,0.0318
-0.242,1773,0.0117
-0.2422,1774,0.0231
-0.2695,1775,0.0013
-0.2487,1776,-0.0178
-0.2468,1777,-0.0195
-0.2468,1778,-0.0257
-0.2557,1779,-0.0328
-0.2538,1780,-0.034
-0.2379,1781,-0.0213
-0.2487,1782,-0.0274
-0.2527,1783,0.0677
-0.2588,1784,0.0756
-0.2518,1785,0.062
-0.2418,1786,0.0631
-0.2559,1787,0.0833
-0.2552,1788,0.0874
-0.2502,1789,0.0829
-0.2181,1790,0.082
-0.2541,1791,0.0902
-0.2483,1792,0.0747
-0.2437,1793,0.0723
-0.2295,1794,0.0816
-0.2429,1795,0.0883
-0.2341,1796,0.082
-0.2381,1797,0.0649
-0.2401,1798,-0.0082
-0.2509,1799,-0.0217
-0.2466,1800,-0.0235
-0.2381,1801,-0.0129
-0.2424,1802,0.0348
-0.2364,1803,0.0292
-0.2463,1804,0.0175
-0.2395,1805,0.0291
-0.2626,1807,0.0817
-0.2584,1808,0.0849
-0.2355,1809,0.0665
-0.2606,1810,0.0735
-0.2329,1811,0.0638
-0.2613,1812,0.0854
-0.2543,1813,0.0608
-0.2713,1814,0.0812
-0.2615,1815,0.0811
-0.2565,1816,0.0793
-0.235,1817,0.0595
-0.262,1818,0.0839
-0.2673,1819,-0.0808
-0.2894,1820,-0.0955
-0.2518,1821,-0.0964
-0.2714,1822,-0.0965
-0.264,1823,-0.0446
-0.2573,1824,-0.0057
-0.2786,1825,-0.0143
-0.2524,1826,0.0051
-0.2778,1827,-0.0052
-0.2499,1828,0.0033
-0.2757,1829,-0.0088
-0.3014,1830,-0.0204
-0.2671,1831,-0.0122
-0.2398,1832,-0.0025
-0.2427,1833,-0.0443
-0.2595,1834,-0.0191
-0.249,1835,-0.0394
-0.266,1836,-0.0096
-0.2395,1837,-0.0235
-0.2311,1838,-0.0364
-0.2383,1839,-0.0204
-0.2647,1840,-0.038
-0.2142,1841,-0.0008
-0.2157,1842,-0.008
-0.2205,1843,-0.0004
-0.2355,1844,-0.0125
-0.2387,1845,-0.0142
-0.2108,1846,0.0052
-0.2076,1847,0.002
-0.2269,1848,0.0032
-0.2441,1849,-0.0093
-0.2707,1850,-0.0211
-0.2349,1851,0.0043
-0.2358,1852,-0.0431
-0.2415,1853,-0.0264
-0.2446,1854,-0.029
-0.2676,1855,-0.0437
-0.2421,1856,-0.0505
-0.2347,1857,0.028
-0.2457,1858,0.0143
-0.2305,1859,0.0176
-0.2601,1860,0.0011
-0.2277,1861,0.0351
-0.2237,1862,0.0359
-0.2385,1863,0.0334
-0.2438,1864,-0.0242
-0.2527,1865,0.0329
-0.2344,1866,-0.0117
-0.2359,1867,0.0378
-0.2622,1868,0.0169
-0.2362,1869,0.0379
-0.2446,1870,0.0632
-0.2604,1871,0.0537
-0.2542,1872,0.0328
-0.2522,1873,0.0577
-0.2631,1874,0.0158
-0.2613,1875,0.0538
-0.2898,1876,0.0421
-0.2682,1877,0.0221
-0.2728,1878,0.0037
-0.211,1879,-0.0175
-0.2381,1880,-0.0172
-0.2388,1881,0.0378
-0.255,1882,0.0311
-0.2661,1883,0.0143
-0.2397,1884,0.0186
-0.2244,1885,0.0345
-0.2397,1886,0.0312
-0.2254,1887,0.0239
-0.2407,1888,0.0706
-0.299,1889,0.0815
-0.2459,1890,0.0852
-0.2545,1891,0.0659
-0.2369,1892,0.085
-0.251,1893,0.0914
-0.2565,1894,0.0723
-0.2481,1895,0.0747
-0.2485,1896,0.0843
-0.2831,1897,0.0954
-0.2295,1898,0.0894
-0.2568,1899,0.0813
-0.2222,1900,0.0866
-0.2406,1901,0.0709
-0.2549,1902,0.0727
-0.2409,1903,-0.0197
-0.2432,1904,-0.0269
-0.2574,1905,0.0223
-0.2378,1906,-0.005
-0.2431,1907,0.0119
-0.2727,1908,0.0039
-0.2458,1909,-0.0083
-0.2383,1910,-0.0084
-0.2454,1911,0.0697
-0.2469,1912,0.0811
-0.2448,1913,0.078
-0.2416,1914,0.0919
-0.2433,1915,0.0925
-0.2465,1916,0.083
-0.227,1917,0.0916
-0.2034,1918,0.0781
-0.2459,1919,0.0733
-0.2212,1920,0.018
-0.2315,1921,0.0033
-0.2275,1922,0.0119
-0.2863,1923,0.0864
-0.2332,1924,0.0911
-0.2348,1925,0.0844
-0.2399,1926,0.0895
-0.251,1927,0.0769
-0.2408,1928,0.0612
-0.2351,1929,0.0889
-0.224,1930,0.0877
-0.2387,1931,0.0827
-0.2261,1932,0.0729
-0.2138,1933,0.0774
-0.237,1934,0.0953
-0.2216,1935,0.0728
-0.2697,1936,0.0067
-0.2928,1937,-0.016
-0.2472,1938,-0.0263
-0.2676,1939,-0.0438
-0.2543,1940,0.0197
-0.2784,1941,0.0006
-0.3048,1942,-0.0226
-0.2656,1943,-0.0433
-0.2604,1944,-0.0344
-0.2595,1945,-0.0431
-0.2766,1946,-0.0503
-0.2609,1947,-0.0482
-0.253,1948,0.052
-0.3031,1949,0.0307
-0.2491,1950,0.0181
-0.2522,1951,0.026
-0.2781,1952,0.0038
-0.2348,1953,0.0245
-0.2555,1954,0.0467
-0.2768,1955,0.0312
-0.245,1956,-0.0211
-0.2428,1957,-0.0304
-0.2386,1958,0.0278
-0.2509,1959,-0.0229
-0.2411,1960,0.0243
-0.2449,1961,0.0348
-0.2592,1962,0.0306
-0.2392,1963,-0.0162
-0.2462,1964,0.0378
-0.2734,1965,0.0127
-0.2298,1966,-0.0228
-0.2422,1967,-0.0209
-0.2659,1968,0.021
-0.2404,1969,-0.0177
-0.2545,1970,0.0242
-0.2796,1971,0.0025
-0.2607,1972,0.0784
-0.2462,1973,0.0758
-0.2798,1974,0.089
-0.2395,1975,0.0916
-0.2525,1976,0.0787
-0.2433,1977,0.0869
-0.2487,1978,0.0775
-0.2074,1979,0.0875
-0.254,1980,0.0759
-0.261,1981,0.0337
-0.2366,1982,-0.0084
-0.2427,1983,-0.0164
-0.2487,1984,-0.0144
-0.2389,1985,-0.0104
-0.2378,1986,0.0338
-0.266,1987,0.0164
-0.236,1988,0.0379
-0.2423,1989,0.0312
-0.2423,1990,0.0284
-0.2366,1991,0.0389
-0.2387,1992,0.0552
-0.265,1993,0.0562
-0.2696,1995,0.0861
-0.2627,1996,0.0884
-0.2301,1997,0.0884
-0.2346,1998,0.089
-0.2587,1999,0.0745
-0.2585,2000,0.0711
-0.2291,2001,0.0703
-0.2575,2002,0.0461
-0.241,2003,0.0143
-0.2429,2004,0.0352
-0.3107,2005,0.0253
-0.2625,2006,0.0066
-0.266,2007,-0.0089
-0.2625,2008,0.0136
-0.2461,2009,-0.0278
-0.2522,2010,-0.0431
-0.2297,2011,-0.0392
-0.2866,2012,0.0912
-0.2308,2013,0.0933
-0.2238,2014,0.0776
-0.2482,2015,0.0959
-0.243,2016,0.0781
-0.2638,2017,0.0744
-0.2433,2018,0.0763
-0.2247,2019,0.0665
-0.2499,2020,0.0278
-0.2414,2021,-0.0207
-0.2402,2022,0.0366
-0.2756,2023,0.0098
-0.2424,2024,-0.026
-0.248,2025,-0.0309
-0.2599,2026,0.0919
-0.2227,2027,0.0868
-0.2566,2028,0.0786
-0.2111,2029,0.0771
-0.2155,2030,0.0814
-0.2562,2031,0.0794
-0.2419,2032,0.0757
-0.2567,2033,0.0696
-0.2499,2034,0.0907
-0.225,2035,0.0879
-0.2495,2036,0.0875
-0.229,2037,0.0814
-0.2303,2038,0.0903
-0.2432,2039,0.0776
-0.2287,2040,0.0763
-0.2542,2041,0.0708
-0.2286,2042,0.0684
-0.2809,2043,0.0939
-0.2346,2044,0.0917
-0.2543,2045,0.0767
-0.2535,2046,0.0765
-0.2467,2047,0.0925
-0.2293,2048,0.0827
-0.2406,2049,0.0769
-0.2247,2050,0.0704
-0.2516,2051,0.0079
-0.2391,2052,0.0138
-0.2625,2053,0.0034
-0.2363,2054,-0.0119
-0.2173,2055,-0.0032
-0.2799,2056,-0.0294
-0.2421,2057,-0.0374
-0.2291,2058,-0.0021
-0.2111,2059,0.0137
-0.2353,2060,-0.0468
-0.2163,2061,-0.0262
-0.2164,2062,-0.0521
-0.2363,2063,-0.0578
-0.2393,2064,-0.0314
-0.2631,2065,-0.0462
-0.2539,2066,0.0233
-0.2642,2067,0.0132
-0.2305,2068,0.0196
-0.2564,2069,0.0168
-0.2435,2070,0.0454
-0.2332,2071,-0.0094
-0.2344,2072,0.0337
-0.2574,2073,0.0139
-0.2122,2074,-0.0149
-0.2324,2075,-0.0213
-0.2422,2076,-0.0179
-0.2687,2077,0.0033
-0.2288,2078,0.0339
-0.2295,2079,0.0112
-0.2373,2080,0.0272
-0.2559,2081,0.006
-0.2417,2082,-0.0343
-0.2353,2083,0.0609
-0.2506,2084,0.0572
-0.2791,2085,0.0416
-0.225,2086,0.0364
-0.2346,2087,0.0278
-0.2335,2088,0.0285
-0.238,2089,0.0338
-0.2415,2090,0.0257
-0.2345,2091,0.0336
-0.2445,2092,0.0291
-0.2443,2093,0.0284
-0.2402,2094,0.0281
-0.2494,2095,0.0238
-0.2348,2096,0.0303
-0.2451,2097,0.0263
-0.2429,2098,0.022
-0.2424,2099,0.0227
-0.2416,2100,0.0165
-0.2514,2101,0.0148
-0.2876,2102,0.0864
-0.2416,2103,0.0898
-0.2418,2104,0.0872
-0.2438,2105,0.089
-0.2584,2106,0.0927
-0.233,2107,0.096
-0.2568,2108,0.0839
-0.2564,2109,0.0933
-0.2575,2110,0.0809
-0.2421,2111,0.0714
-0.2494,2112,0.0785
-0.254,2113,0.0609
-0.2342,2114,-0.0785
